[0.462045, 0.181562, 8538.0, 2.66, 403.0, ['RUCHBAH', 'CAS DELTA']]
[0.900965, 0.353176, 8705.0, 4.9, 412.0, []]
[0.878427, 0.34715, 8723.0, 5.35, 413.0, []]
[0.877395, 0.348689, 8763.0, 5.5, 414.0, []]
[0.651344, 0.262009, 8799.0, 4.83, 417.0, []]
[0.905019, 0.360422, 8829.0, 5.51, 421.0, []]
[0.783017, 0.312267, 8879.0, 6.57, 423.0, []]
[0.010128, 0.007897, 8890.0, 1.97, 424.0, ['POLARIS', 'UMI ALPHA']]
[0.311275, 0.130888, 9021.0, 5.82, 427.0, []]
[0.674147, 0.273625, 9053.0, 3.41, 429.0, []]
[0.629881, 0.261233, 9057.0, 5.27, 430.0, []]
[0.877062, 0.362755, 9100.0, 6.01, 432.0, []]
[0.859444, 0.354245, 9132.0, 5.11, 433.0, []]
[0.91827, 0.381216, 9138.0, 4.84, 434.0, []]
[0.888533, 0.374797, 9270.0, 3.62, 437.0, []]
[0.603854, 0.253991, 9362.0, 3.93, 440.0, []]
[0.469193, 0.203846, 9408.0, 4.68, 442.0, ['CAS CHI']]
[0.881892, 0.386337, 9672.0, 5.62, 451.0, []]
[0.884186, 0.392621, 9766.0, 6.23, 455.0, []]
[0.265165, 0.121564, 9774.0, 5.28, 456.0, []]
[0.684125, 0.307457, 9826.0, 4.1, 458.0, []]
[0.880774, 0.392066, 9856.0, 5.41, 459.0, []]
[0.791674, 0.353058, 9906.0, 5.69, 462.0, []]
[0.891193, 0.401918, 9919.0, 5.54, 463.0, []]
[0.601439, 0.274065, 9927.0, 3.59, 464.0, []]
[0.648539, 0.300184, 10072.0, 5.01, 469.0, []]
[0.492725, 0.223802, 10144.0, 0.45, 472.0, ['ACHERNAR']]
[0.869974, 0.404195, 10164.0, 5.98, 475.0, []]
[0.687555, 0.322733, 10205.0, 4.96, 477.0, []]
[0.337246, 0.161474, 10221.0, 5.57, 478.0, []]
[0.298887, 0.144052, 10250.0, 5.18, 480.0, []]
[0.50444, 0.234654, 10360.0, 5.76, 486.0, []]
[0.504453, 0.234686, 10361.0, 5.76, 487.0, []]
[0.899508, 0.426309, 10380.0, 4.45, 489.0, []]
[0.442515, 0.214228, 10425.0, 5.78, 491.0, []]
[0.845806, 0.405693, 10476.0, 5.24, 493.0, []]
[0.569826, 0.276878, 10516.0, 4.01, 496.0, []]
[0.762466, 0.364266, 10537.0, 5.25, 497.0, []]
[0.533286, 0.255753, 10647.0, 5.52, 506.0, []]
[0.842463, 0.415141, 10697.0, 6.27, 508.0, []]
[0.86408, 0.421839, 10700.0, 3.49, 509.0, []]
[0.884691, 0.43817, 10761.0, 4.26, 510.0, []]
[0.811366, 0.402961, 10830.0, 5.29, 514.0, []]
[0.852828, 0.427939, 10845.0, 6.55, 515.0, []]
[0.170156, 0.080573, 10859.0, 6.33, 516.0, []]
[0.565307, 0.282156, 10934.0, 5.49, 519.0, []]
[0.53193, 0.265507, 10939.0, 5.04, 520.0, []]
[0.851931, 0.434931, 10982.0, 5.86, 522.0, []]
[0.820549, 0.427802, 11154.0, 5.83, 530.0, []]
[0.872445, 0.452167, 11171.0, 4.66, 531.0, []]
[0.504589, 0.268262, 11241.0, 5.53, 533.0, []]
[0.868865, 0.456488, 11257.0, 5.92, 534.0, []]
[0.557932, 0.297145, 11291.0, 5.7, 536.0, []]
[0.869708, 0.459807, 11353.0, 3.74, 539.0, ['BATEN KAITOS']]
[0.389424, 0.212309, 11415.0, 3.35, 542.0, ['CAS EPSILON']]
[0.667082, 0.359521, 11428.0, 5.42, 543.0, []]
[0.76594, 0.411906, 11443.0, 3.42, 544.0, []]
[0.830381, 0.448655, 11502.0, 3.88, 546.0, []]
[0.830371, 0.448652, 11503.0, 4.83, 545.0, []]
[0.317916, 0.176224, 11529.0, 4.97, 548.0, ['CAS OMEGA']]
[0.87838, 0.474718, 11559.0, 4.61, 549.0, []]
[0.152098, 0.077312, 11604.0, 6.05, 550.0, []]
[0.820248, 0.448325, 11636.0, 2.64, 553.0, ['SHERATAN']]
[0.607639, 0.32871, 11695.0, 4.39, 555.0, []]
[0.695923, 0.386367, 11749.0, 5.69, 557.0, []]
[0.647399, 0.352855, 11753.0, 5.12, 558.0, []]
[0.801897, 0.443815, 11763.0, 5.76, 559.0, []]
[0.829935, 0.466455, 11909.0, 5.09, 563.0, []]
[0.806576, 0.450177, 11930.0, 4.92, 565.0, []]
[0.543223, 0.30095, 11937.0, 3.69, 566.0, []]
[0.567874, 0.323116, 11949.0, 5.7, 568.0, []]
[0.797724, 0.451007, 11973.0, 4.79, 569.0, []]
[0.333476, 0.182825, 11977.0, 4.68, 570.0, []]
[0.28187, 0.165966, 12111.0, 4.49, 575.0, []]
[0.25926, 0.154913, 12216.0, 3.95, 580.0, []]
[0.188161, 0.114311, 12230.0, 5.27, 581.0, []]
[0.864432, 0.499837, 12235.0, 5.89, 582.0, []]
[0.80992, 0.466523, 12255.0, 5.43, 583.0, []]
